Hour [h],Power wind farm [W]
7882,198220252.5575329
7883,190662336.9859181
7884,177468569.26494023
7885,137801838.06012946
7886,106828824.35263698
7887,96968300.139886
7888,96331591.76726705
7889,129377594.42632216
7890,129544570.64258818
7891,106977438.09102453
7892,69181694.76779415
7893,54965716.06293822
7894,20046265.528676987
7895,12134034.406777384
7896,24378882.122494478
7897,23152617.51081799
7898,18429079.540767726
7899,33632113.27619757
7900,38832531.055854976
7901,38491327.49625779
7902,59351530.4189463
7903,63971399.470285326
7904,55087121.720052436
7905,57193404.50339349
7906,62351235.85678717
7907,48611920.63223064
7908,29220307.044161487
7909,52848181.580177166
7910,66029860.863587424
7911,32439539.17485953
7912,44304083.377857976
7913,53328815.725815736
7914,56930706.856634736
7915,70574935.19676733
7916,86361769.27866717
7917,93625579.05539134
7918,94881332.70782885
7919,122762207.21684323
7920,169668605.32076463
7921,160753722.27381143
7922,150048787.44153756
7923,147188589.46769953
7924,135733599.22889605
7925,191985658.28987458
7926,191985658.28987458
7927,214845288.94443747
7928,232060172.6741049
7929,242136149.59113157
7930,247890688.93504566
7931,239000997.0115139
7932,179242814.5671411
7933,155896615.77493632
7934,160753722.27381143
7935,165257126.44531026
7936,154600605.46396852
7937,159288956.14068776
7938,181610479.68991283
7939,131057272.56733738
7940,134262235.57302928
7941,106828824.35263698
7942,141093586.578713
7943,141889727.32628667
7944,138863465.5077883
7945,176359146.3629381
7946,171648532.67464286
7947,215084199.88105062
7948,284229206.2109514
7949,275649728.68296826
7950,254268647.88278416
7951,263298282.56550038
7952,264698476.3987817
7953,322292135.16598415
7954,291202518.0888206
7955,301859530.80059713
7956,291047966.2369812
7957,275203708.1068307
7958,237174689.05546838
7959,253648022.30824587
7960,244255394.4228881
7961,220531242.68327394
7962,226734392.25103253
7963,226977482.55781332
7964,247015096.88399544
7965,212076467.3488095
7966,201027958.10813364
7967,166158702.86989868
7968,127406030.8209139
7969,145165784.98984987
7970,121500093.2746728
7971,100167092.52217045
7972,86238014.22675548
7973,71440766.77879632
7974,58222776.10822391
7975,44681137.633424796
7976,58409415.11272759
7977,50665638.52066369
7978,63205914.58997563
7979,50919472.13445016
7980,71950657.48257275
7981,77562781.15600356
7982,59901677.30273847
7983,49000345.88911359
7984,54364321.35742566
7985,43542545.88296811
7986,38161838.841201246
7987,39308071.9044229
7988,49000345.88911359
7989,47686763.897790045
7990,43199061.41100556
7991,40488196.98762576
7992,28240072.681141213
7993,39817865.53775834
7994,52025960.62599493
7995,53084503.158835776
7996,53586018.00816229
7997,53586018.00816229
7998,50898375.44731639
7999,44058550.02763311
8000,47391290.139366545
8001,47954603.934562124
8002,54982953.0678556
8003,73329327.95506887
8004,37284179.3468176
8005,43767970.18835597
8006,18528572.841642473
8007,26632071.962343838
8008,38245106.49723702
8009,53308825.001309
8010,65465674.77480725
8011,56447746.774069875
8012,62743856.66204518
8013,65963596.70266042
8014,61911038.35428482
8015,74708624.06912284
8016,65465674.77480725
8017,65114396.77650888
8018,62688724.8516418
8019,64926870.57152591
8020,76448800.18184316
8021,82042318.80492865
8022,80325813.60750778
8023,61911038.35428482
8024,59307347.43856584
8025,51557129.063548446
8026,55178912.35533044
8027,58902587.958423376
8028,101929157.83792423
8029,42217339.56756457
8030,27583446.822096456
8031,38535427.482171744
8032,45675730.33026202
8033,43910484.60970004
8034,67769014.96923144
8035,67769014.96923144
8036,52390421.24749746
8037,50737023.17739266
8038,62249395.69696744
8039,65443488.9704652
8040,76060902.8704234
8041,79263931.15896985
8042,74027738.09748164
8043,54994838.1540167
8044,79878583.9649875
8045,67734251.81977318
8046,76032428.35736299
8047,89735282.28384256
8048,86054493.00614554
8049,87719714.63803397
8050,79539977.58401139
8051,75169389.18783513
8052,76032428.35736299
8053,86070544.97181416
8054,106508832.42872617
8055,110211758.58284608
8056,121872337.6492308
8057,99120307.61744551
8058,129263586.80009617
8059,109398841.9962015
8060,87930250.64698605
8061,92376137.37297072
8062,101951585.41213948
8063,104665619.49742134
8064,99279480.90586738
8065,83498496.10740584
8066,103388945.38613205
8067,94295827.3400428
8068,81520269.93674353
8069,72089331.93332033
8070,63358047.53123422
8071,71568139.3178732
8072,69764954.1824567
8073,93069848.93249707
8074,103511293.33005224
8075,106610823.22079735
8076,97865697.43593957
8077,77970626.4342373
8078,87292300.5151417
8079,66668448.302103415
8080,73651170.94433308
8081,87719714.63803397
8082,102582399.00172623
8083,126307820.27244554
8084,110365414.7309595
8085,110365414.7309595
8086,125036127.31265701
8087,140356745.98028335
8088,130305807.91912845
8089,126524198.67480993
8090,174508873.08640826
8091,181341587.6771762
8092,146862940.76330054
8093,146862940.76330054
8094,155694012.48052102
8095,168761471.00281757
8096,193347755.115791
8097,198558917.95043918
8098,166898867.0551608
8099,151539584.08115163
8100,104486233.19841868
8101,195594403.71138757
8102,166751062.8476301
8103,152919147.26171818
8104,169894768.74836373
8105,180267162.58584237
8106,142570902.0805782
8107,132763424.50273408
8108,151049227.87939692
8109,152793866.739587
8110,155057138.44675666
8111,142406883.97754937
8112,136281577.70734864
8113,122724658.88688253
8114,140772026.55438742
8115,151310638.30489606
8116,165640577.72740293
8117,194813405.82499722
8118,170248048.60376304
8119,173222692.86893088
8120,157453606.9615646
8121,159159387.0302011
8122,125687389.86166432
8123,104479683.29418696
8124,142223431.08056828
8125,127963468.2824447
8126,130613367.24249934
8127,102718948.31002419
8128,99193945.95767607
8129,87600246.34947516
8130,74087606.42397559
8131,58153872.966047555
8132,46141241.67693042
8133,32895075.81728683
8134,29063634.121597234
8135,30388052.96494417
8136,32718949.718031205
8137,19950193.1762016
8138,12853680.449122883
8139,9750460.033986557
8140,10278078.80833515
8141,21146591.322808553
8142,14110994.243250031
8143,10618050.54083435
8144,1755513.4159296341
8145,0.0
8146,0.0
8147,0.0
8148,5592164.379770699
8149,3534201.1406703857
8150,8005651.349878018
8151,6105625.335977074
8152,10956031.529234607
8153,11522867.92422569
8154,12976256.951792646
8155,12108865.653764207
8156,0.0
8157,0.0
8158,0.0
8159,0.0
8160,24699659.01918991
8161,11428659.37158021
8162,6750034.320118908
8163,95174470.06409049
8164,144100389.9777554
8165,97072482.99823177
8166,115902644.27648719
8167,149797812.82557762
8168,208582418.2715592
8169,175707008.61308026
8170,152541430.67115042
8171,119001831.13934687
8172,49542881.12014989
8173,19884169.960647628
8174,15028919.920200061
8175,12331241.871399485
8176,4314640.834762381
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,5517232.702317358
8182,18299651.99920223
8183,27389949.14197899
8184,16627395.683291126
8185,23582979.107266437
8186,7785800.7502402505
8187,9827510.023123294
8188,9790380.179438433
8189,11136026.60899138
8190,11244679.67243536
8191,11378603.585666206
8192,21861673.964872997
8193,9480829.311295066
8194,11967038.622992221
8195,30477710.527883325
8196,48148511.165619105
8197,183821229.83563426
8198,132607523.16143972
8199,139413728.78983945
8200,162658159.26188892
8201,164844618.05647525
8202,103642313.4256003
8203,155408136.6070189
8204,60806415.82035614
8205,56269201.174312524
8206,86103419.5983655
8207,39748704.3712297
8208,24928610.64732665
8209,10508450.31544862
8210,3534201.1406703857
8211,30469046.46171414
8212,26615326.48892963
8213,27048744.14923893
8214,10583266.534045901
8215,2743302.265482158
8216,5544254.8167683445
8217,6830983.1345128035
8218,0.0
8219,0.0
8220,5353112.4783568345
8221,26473537.131016485
8222,37312398.41374441
8223,60310835.50022162
8224,75233865.28737941
8225,91961641.75217058
8226,100860619.43814917
8227,104683488.87437634
8228,84850812.9447343
8229,76240579.56011955
8230,81827857.996578
8231,84826461.96695042
8232,73260581.81729405
8233,47363579.98738327
8234,46508255.52211485
8235,52396770.16914066
8236,39848633.51963882
8237,53225024.51399763
8238,50641883.769647844
8239,52970442.35860874
8240,45407267.87209148
8241,40793707.98985109
8242,37801864.62621829
8243,31297526.868532293
8244,21559505.65286878
8245,23305030.85678505
8246,17022135.83382694
8247,22856926.71918954
8248,26568948.989362717
8249,21802962.149186734
8250,9259962.494755156
8251,11044523.417614138
8252,9451463.334192956
8253,11525407.122403257
8254,13096724.793825133
8255,20136645.966713812
8256,27044291.091674585
8257,32565283.12998533
8258,27861018.783788845
8259,35842094.69914567
8260,43796943.166867115
8261,51234133.49378409
8262,65046776.377101645
8263,65100274.101886
8264,66653674.61241955
8265,70536159.88501078
8266,69531940.9031738
8267,51529867.86263258
8268,66737212.816586286
8269,40353664.3966955
8270,64808266.63530284
8271,48787179.69305294
8272,75268539.21813759
8273,87377912.49521796
8274,103881553.52460714
8275,111925330.12507999
8276,140562233.20524037
8277,110407751.53180501
8278,102443112.2738894
8279,95651628.3633391
8280,92657693.04345551
8281,83905854.67321303
8282,88281101.72169273
8283,99524786.34957677
8284,124868137.40141198
8285,101961238.16878884
8286,92052550.87395917
8287,53783007.85433692
8288,31622166.04364583
8289,53243357.36786361
8290,65063420.14308257
8291,54364321.35742566
8292,38000382.116344646
8293,37740652.2369486
8294,38475773.636602424
8295,63313852.52517821
8296,56348290.66782559
8297,44058550.02763311
8298,44203641.01645291
8299,51714200.69962075
8300,48092327.2846036
8301,44237514.50828263
8302,59450320.079795636
8303,63938737.24980413
8304,72179864.10398555
8305,72417960.8380556
8306,45253445.853309296
8307,57015164.382791296
8308,59650979.574428484
8309,51509942.11415255
8310,45943315.90613867
8311,48647811.44485174
8312,67806687.05155754
8313,78891085.87257189
8314,70450575.87713958
8315,61173974.08070624
8316,58597957.90388641
8317,33931818.944672786
8318,53365072.21779872
8319,72519249.06288402
8320,92617090.35197131
8321,141358269.19195536
8322,187487012.4782628
8323,217914031.6794616
8324,118591696.07608321
8325,137083023.76295692
8326,136852340.40362042
8327,149960791.59870636
8328,177979535.7003853
8329,117121396.5365303
8330,85185466.46964222
8331,95923705.45583801
8332,61005318.667993695
8333,62216285.37201818
8334,53862976.554473765
8335,40666683.216699876
8336,30991877.641794782
8337,50223403.1036716
8338,33756948.657824166
8339,11774119.6655378
8340,24400652.476218004
8341,12268727.775522199
8342,34443448.124153346
8343,69633798.6177556
8344,53651702.82018048
8345,69615784.80592145
8346,50127389.503022455
8347,35439990.00636745
8348,0.0
8349,0.0
8350,0.0
8351,29460582.446965117
8352,63816288.24514765
8353,40330080.75857308
8354,38028191.405068755
8355,36736627.65219533
8356,35315263.29339959
8357,22382467.78150841
8358,23280116.18344463
8359,27901815.884180542
8360,56692629.30494457
8361,57019261.94676541
8362,30955245.97397425
8363,31529344.079303343
8364,20136645.966713812
8365,38130971.982905515
8366,16020053.83921302
8367,9654812.476570424
8368,5543195.839866608
8369,4367628.388041541
8370,1182984.4670080135
8371,3220298.653831627
8372,5121895.501768259
8373,8476741.657973755
8374,6036928.310139253
8375,0.0
8376,0.0
8377,1182984.4670080135
8378,2142332.8077935143
8379,3911139.7301260936
8380,1860518.6297266788
8381,0.0
8382,6009620.133959713
8383,9056341.451970745
8384,13441157.108301558
8385,16705524.617534095
8386,10991867.166612528
8387,21240635.557724554
8388,33595791.44395776
8389,49211479.54681845
8390,71514727.93737449
8391,87399659.41913147
8392,119069201.10076374
8393,114451791.95334978
8394,136509332.1155259
8395,171909620.23366693
8396,167203929.80394146
8397,175781722.6196983
8398,218764994.10234505
8399,241693157.09406057
8400,222573746.38291454
8401,289992045.4440833
8402,252969299.4046666
8403,284589917.98351836
8404,258624152.6229307
8405,242582889.97016808
8406,271097920.7038252
8407,262079122.53365564
8408,225591271.9363334
8409,260771593.5591191
8410,274380010.1716734
8411,326318222.15243185
8412,283292534.8734989
8413,324848275.7278595
8414,291188117.8807865
8415,253192703.64994577
8416,319172239.23491913
8417,331725901.89487576
8418,341709824.01536006
8419,325454929.5803129
8420,344280454.0569409
8421,344159734.231091
8422,342197510.5030813
8423,341647127.91108286
8424,344280598.0796749
8425,302686764.08132046
8426,233046230.10376877
8427,242675162.56460536
8428,264317338.6602994
8429,294720095.0507825
8430,267305010.268107
8431,303566970.272476
8432,226122757.49053973
8433,204583847.69362897
8434,114238068.88713095
8435,138861050.43240094
8436,273511294.7879662
8437,185211052.74753186
8438,149042277.5857059
8439,105222123.45257474
8440,142641727.81658408
8441,171722405.5466099
8442,150396028.37030607
8443,185188461.28483862
8444,224720580.41985765
8445,282280153.13277346
8446,240639910.72148624
8447,274052854.97310394
8448,252566127.73278254
8449,278906143.79994905
8450,278184477.13127893
8451,269696947.1527242
8452,237744110.66870156
8453,245502315.78935888
8454,250134167.6962314
8455,274344251.90067357
8456,280309604.0295607
8457,328328307.6977117
8458,335042049.6561763
8459,252485599.0458286
8460,285096252.69595003
8461,244168493.55134648
8462,272700724.95479184
8463,256179951.84234956
8464,273616372.2774452
8465,229903700.73325604
8466,193701773.86877802
8467,224421592.8967406
8468,270156158.4403463
8469,311982829.64103305
8470,316209098.0544769
8471,313179907.98292017
8472,344280437.145718
8473,274302319.1592264
8474,278805256.46303993
8475,293638087.7169435
8476,284430356.0570799
8477,263321798.16533443
8478,269796603.96782476
8479,248864905.56527227
8480,243636873.64566967
8481,281817142.5879761
8482,330523346.2643847
8483,341647127.91108286
8484,344280520.68248
8485,340225446.2020191
8486,344280600.4319442
8487,344280411.66359836
8488,344280526.3423973
8489,285830327.9366467
8490,127700484.10490304
8491,121851725.40070085
8492,169915924.48543158
8493,117726153.30428402
8494,120729304.4836358
8495,112616635.03964126
8496,106335773.64802574
8497,74643841.01349676
8498,73064112.32499179
8499,73966059.60539263
8500,102067279.27348746
8501,117702213.32508856
8502,111715406.08902916
8503,126159718.27163742
8504,136910836.53453517
8505,127487541.57460658
8506,114542364.24626367
8507,122774682.59850277
8508,156058263.53525862
8509,144614197.3093896
8510,179240294.90967715
8511,246777041.35323283
8512,277752409.1619594
8513,202330337.92340645
8514,226927169.44495612
8515,129332896.51734532
8516,193602875.62367627
8517,166565819.45286947
8518,150955300.41839063
8519,177158812.59205377
8520,183890966.8517908
8521,160847089.24183485
8522,185969809.65620333
8523,198870546.93163127
8524,185969809.65620333
8525,163862497.73408055
8526,172285036.108466
8527,154300678.32788682
8528,144242809.702005
8529,164446538.5453042
8530,154156772.8503173
8531,190971652.3902555
8532,198126924.3108178
8533,249480687.81837067
8534,281799048.26146775
8535,259854447.16679522
8536,211379730.64557108
8537,169724227.98230827
8538,183362314.44338724
8539,126777012.93627445
8540,97050030.77414383
8541,78904930.09214947
8542,76082053.90745299
8543,83844588.84674744
8544,75986074.22554262
8545,51293165.662751175
8546,34218089.991915345
8547,52534241.75890154
8548,91084702.98479918
